78	河北	114.336945	41.814445	贾家营
79	河北	114.44945	41.746944	处长地
80	河北	114.42389	41.663334	忠义
81	河北	114.507774	41.936943	满德堂
82	河北	114.52556	41.850834	卧龙图
83	河北	114.266945	40.8625	小蒜沟
84	河北	114.08305	40.987778	红土梁
85	河北	114.04389	41.171112	七甲村
86	河北	114.57972	40.75722	张贵屯
87	河北	114.000275	40.073612	益丰农业公司
88	河北	114.13306	40.04028	要家庄
89	河北	118.22056	40.754166	下板城
90	河北	118.19139	41.07639	岔沟
91	河北	118.59055	41.267776	柳溪
92	河北	118.42389	40.988056	七沟
93	河北	118.67528	41.2175	黄土梁子
94	河北	118.8275	41.190556	茅兰沟
95	河北	117.568886	41.404446	八达营
96	河北	117.724724	41.41389	汤头沟
97	河北	117.079445	41.5675	郭家屯
98	河北	117.74917	41.545277	张三营
99	河北	118.59472	40.482777	峪耳崖镇
100	河北	118.867775	40.591946	汤道河镇
101	河北	118.31028	40.618332	塌山乡
102	河北	116.990555	42.182777	牧场山门
103	河北	117.10917	42.287224	八旗大营
104	河北	117.82139	42.115	广发永
105	河北	117.876945	42.051666	育太和
106	河北	117.83222	41.75778	四合永镇
107	河北	117.68056	42.066944	棋盘山镇
108	河北	117.8	41.981945	车字村
109	河北	117.82361	42.39	山湾子乡
110	河北	117.69	42.24278	新拔乡
111	河北	117.56084	42.059166	大唤起乡
112	河北	117.5013	41.940277	道坝子乡
113	河北	118.005554	41.89528	银镇乡
114	河北	116.96306	42.146942	御道口
115	河北	117.92611	41.725277	四道沟
116	河北	116.52472	37.69389	于集镇
117	河北	116.44639	37.715	水波
118	河北	116.59278	37.753613	梁集
119	河北	116.37194	37.62278	城关
120	河北	116.40195	37.550556	宋门乡
121	河北	116.48	37.65	铁城
122	河北	116.15222	38.199165	河城街
123	河北	116.14472	38.149445	南河头
124	河北	117.125275	38.064167	孟村城郊
125	河北	116.39917	38.100555	寺门村镇东
126	河北	116.53861	38.09	赵古屯村
127	河北	116.4825	38.072224	洼里王西
128	河北	116.39361	38.049442	王武镇北
129	河北	116.29	38.036945	交河镇
130	河北	116.16778	38.052223	四营乡
131	河北	117.45167	38.483055	渤海新区南大港
132	河北	117.32139	38.408054	黄骅市气象局院内
133	河北	117.32139	38.267223	黄骅市仁村
134	河北	117.248055	38.349724	黄骅市岭庄
135	河北	117.55389	38.290558	羊二庄
136	河北	117.06472	38.345833	李天木
137	河北	116.815834	38.199165	张官屯
138	河北	116.59417	38.26917	沧县贾洼东村
139	河北	116.65222	37.94	于桥乡
140	河北	116.562225	37.905834	东光镇
141	河北	117.49556	38.155277	城区
142	河北	117.54083	38.113888	赵毛陶
143	河北	117.48	38.02139	高湾镇
144	河北	117.273056	38.005554	城关镇
145	河北	116.765	38.02861	南皮县万九拨村
146	河北	116.725555	38.061943	城区东北角
147	河北	116.685	38.050835	城区西北角
148	河北	116.70556	38.088333	常庄
149	河北	115.60139	37.683887	河沿
150	河北	115.498055	37.801666	前么头
151	河北	118.295	39.739723	陡河水库
152	河北	118.095276	39.724167	老庄子
153	河北	118.32694	39.29111	十一农场
154	河北	118.2725	39.4013	八农场
155	河北	117.920555	40.107224	山里各庄
156	河北	115.751945	41.0625	云洲乡
157	河北	115.27333	41.022778	太平庄
158	河北	115.21917	40.925835	下两间房
159	河北	115.32694	41.05417	白旗
160	河北	114.5375	40.53528	西韩家屯苗圃
161	河北	114.548615	40.56778	太平庄水库
162	河北	114.58611	39.936943	杨庄窠
163	河北	115.06944	40.537224	崞村
164	河北	114.67083	40.3913	回回庄
165	河北	115.22	40.63222	贾家营
166	河北	114.923615	40.606945	江家屯
167	河北	114.8813	40.456944	塔儿村
168	河北	114.34944	40.146942	井儿沟
169	河北	114.51195	40.191113	东城
170	河北	114.65417	40.23639	海子洼
171	河北	117.59695	40.50528	东南沟
172	河北	117.907776	40.600277	车河梁
173	河北	117.3375	40.878056	窟窿山水库
174	河北	117.48556	41.037777	金沟屯镇
175	河北	117.27917	40.905556	下洼子
176	河北	116.62	41.13278	樱桃沟村
177	河北	116.78306	41.260555	南关村
178	河北	116.6975	41.479443	黄旗镇
179	河北	116.413	41.13333	西湾子
180	河北	117.23639	38.50722	黄骅市吕桥镇
181	河北	116.08972	38.420834	气象局
182	河北	116.295555	38.479168	米各庄镇
183	河北	116.215836	38.536945	留古寺镇
184	河北	116.11444	38.753056	八里屯
185	河北	116.708336	38.343613	杜林
186	河北	116.61639	38.35472	大官厅
187	河北	117.034164	38.57	青县大许庄扬水站
188	河北	116.70805	38.475555	青县后吴召村
189	河北	116.70111	38.530556	曹寺
190	河北	116.88417	38.657223	马厂镇
191	河北	116.91805	38.5225	上伍乡
192	河北	116.85694	38.594166	耿官屯
193	河北	115.84194	38.400276	城关南
194	河北	115.76528	38.44472	平原水库
195	河北	115.87806	40.878334	城关镇
196	河北	115.82	40.78417	雕鹗
197	河北	115.40945	40.4575	新保安
198	河北	115.53861	40.401943	西水泉
199	河北	115.575	40.25083	官厅
200	河北	115.34695	40.44278	西八里
201	河北	115.60694	40.379444	土木
202	河北	115.675	40.358334	狼山
203	河北	115.1875	40.394444	马军庄
204	河北	115.16778	40.16861	岔道
205	河北	117.49722	40.4513	北水泉
206	河北	116.933334	40.88333	北拐子
207	河北	117.083336	39.7113	孙营庄
208	山西	113.27	40.15	安家小村
209	山西	113.82	40.28	大白登
210	山西	114.2313889	39.71555556	作疃
211	山西	113.6647222	39.71083333	永安
212	山西	112.65	40.02	鹊儿河
213	山西	114.1880556	39.47722222	武庄村
214	山西	112.3083333	39.31555556	寺庄村西
215	山西	112.2608333	39.60138889	泉子上
216	山西	112.7691667	39.54638889	城西森林公园
217	山西	113.2036111	39.49805556	接马峪村西
218	山西	112.445	40.01166667	贾家窑
219	山西	112.9633333	39.80138889	西山
220	山西	112.5747222	38.44527778	合索村南
221	山西	112.6819444	38.30083333	向阳村南
222	山西	113.0847222	38.49444444	史家岗村
223	山西	112.9836111	38.43333333	南王村东北
224	山西	113.2344611	38.80200833	大石岭
225	山西	113.1288556	38.78514444	兴郑村东
226	山西	112.9802972	38.96379167	青社村
227	山西	113.4149111	39.07203333	茶铺村
228	山西	113.5784944	39.22375278	东山底村
229	山西	111.9512889	38.40601667	宋家村
230	山西	111.8950361	38.31003889	张贵村
231	山西	112.0517722	38.49061111	中庄村
232	山西	111.9055389	38.38593611	风神山
233	山西	112.0885111	39.05730833	东湖
234	山西	111.8296889	38.89578056	城内村南外环公路
235	山西	111.4014333	38.80146389	甘钦
236	山西	111.5712278	38.80256389	李家坪
237	山西	111.3238972	39.23751389	南沙窊村
238	山西	111.25945	39.19055833	沙坪村
239	山西	111.145	38.80361111	吉利坪
240	山西	111.0933333	38.88805556	马蹄罕村
241	山西	111.6651306	39.46118056	陈家营
242	山西	111.5944778	39.34781944	辛庄窝
243	山西	113.4985028	38.95444167	西线收费站
244	山西	112.6320278	38.78407778	神山村
245	山西	112.9405083	38.72250833	都庄村
246	山西	112.7757917	38.95132222	大营村
247	山西	112.0513917	37.59764444	裴家山村
248	山西	112.0472778	37.41548611	文水县气象局
249	山西	111.7508806	37.38424722	金庄村(南)
250	山西	111.4657194	37.19664167	南阳
251	山西	111.2833333	37.00194444	高庙山
252	山西	111.18	37.335	中阳国家气象观测站
253	山西	110.9927778	37.11916667	中阳暖泉
254	山西	111.1472222	37.30166667	中阳太山店
255	山西	111.1538889	37.21888889	中阳木弧台
256	山西	110.8997222	37.23416667	柳林留誉村
257	山西	110.7708333	37.41	泉村村
258	山西	111.0861111	37.50777778	乔家塔
259	山西	111.225	37.51472222	无人机场
260	山西	111.1502778	37.47888889	卧牛焉
261	山西	111.2194444	37.79471389	方山县桥沟村
262	山西	111.5379944	38.16951806	裴家庄作业点
263	山西	113.0200778	37.47282778	庆城村
264	山西	113.2833139	37.14192222	石匣乡下峧村
265	山西	113.5255611	37.36812222	梳头村
266	山西	113.5390556	37.85519722	狮脑山森林公园
267	山西	113.0701806	38.16606667	西村
268	山西	113.5262472	37.91612222	半坡
269	山西	113.0598778	36.22931944	湿地公园
270	山西	113.0327778	36.05888889	上党区气象局
271	山西	112.7033333	36.31472222	河神庙水库
272	山西	113.3722222	36.32777778	上黄村
273	山西	113.3547222	36.44166667	西流村
274	山西	113.0472222	36.56527778	阁老凹村
275	山西	113.0180556	36.47166667	洛江沟村南
276	山西	113.3977778	36.06888889	老马岭
277	山西	113.3616667	36.21527778	西岭
278	山西	113.4147222	36.46555556	程家山
279	山西	113.4733333	36.55055556	善业村
280	山西	113.2541667	36.11805556	庄头水库
281	山西	113.4288889	35.99083333	杜家岩村
282	山西	112.6961111	36.12194444	沟口
283	山西	112.8530556	36.01111111	树化石地质公园内
284	山西	112.5852778	36.97	权店村
285	山西	112.8855556	36.84277778	武乡县丰州镇下关村后
286	山西	112.6519444	36.80944444	漳源镇 景村
287	山西	112.5730556	36.82111111	漳源镇 罗卜港
288	山西	112.1505556	36.84694444	大峪村
289	山西	112.1741667	36.83222222	黄土坡
290	山西	112.9580556	35.68944444	牛村
291	山西	112.7647222	35.84861111	大西社村
292	山西	112.1988889	35.47833333	董封水库
293	山西	113.3677778	35.78305556	冶南
294	山西	113.4313889	35.75527778	大路沟
295	山西	111.0238889	36.53777778	蒲县永平村
296	山西	110.9372222	36.41861111	蒲县陈家庄村
297	山西	111.1077778	36.52666667	蒲县白村
298	山西	111.0036111	36.5075	蒲县下刘村
299	山西	110.8988889	35.96333333	乡宁县仁义村
300	山西	112.2563889	36.25	安泽县岭南水库
301	山西	111.5188889	35.86972222	襄汾县安李村
302	山西	111.4138889	35.58888889	侯马市金沙村
303	山西	111.8758333	35.9575	浮山县天坛山
304	山西	111.5008333	35.79666667	曲沃县兴隆村北
305	山西	112.0597222	36.20055556	古县三合镇胡洼
306	山西	111.9994444	36.44222222	古县古阳镇凌云
307	山西	111.7352778	36.08722222	尧都区涝河水库
308	山西	111.3411111	36.06416667	尧都区峪里村
309	山西	111.7788889	36.60916667	霍州市库拔村
310	山西	111.6105556	35.815	翼城县老官庄
311	山西	111.0133333	34.9925	运城盐池
312	山西	110.4888889	35.05138889	东张镇东莱庄
313	山西	110.8361111	35.39083333	皇甫乡新庄村
314	山西	111.1697222	35.34333333	桐城镇宏伟玻璃厂门口
315	山西	110.9713889	35.6175	稷峰镇下柏村
316	山西	111.19	35.66027778	三泉镇孝陵村
317	山西	111.51	35.51833333	古绛镇勃村
318	山西	111.6611111	35.2775	垣曲县气象局院里
319	山西	111.1441667	34.89527778	部官乡部官
320	山西	110.71	34.70361111	南磑乡下路村
321	山西	110.2911111	34.83333333	蒲州镇黄河滩
322	山西	110.6877778	35.60361111	城乡供水
323	内蒙古	109.9666667	41.76666667	白云铁矿
324	内蒙古	110.5891667	40.60777778	沟门镇枣沟
325	内蒙古	110.0958333	41.03138889	金山镇大毛忽洞村
326	内蒙古	110.0961111	41.03166667	金山镇大毛忽洞村
327	内蒙古	110.0783333	40.85611111	金山镇忽鸡沟村
328	内蒙古	110.06	41.07	金山镇阿塔山水库
329	内蒙古	109.9	40.97	金山镇东关井村
330	内蒙古	109.96	41.1	金山镇大仙山景区
331	内蒙古	110.6022222	41.04333333	银号镇刘三沟村春坤山景区
332	内蒙古	111	42.00361111	尔登敖包大队白音查干（红盖房）
333	内蒙古	110.0336111	40.39277778	达拉特旗(火箭)
334	内蒙古	110.0108333	39.81416667	东胜区(火箭)
335	内蒙古	107.9641667	39.08722222	鄂托克旗(火箭)
336	内蒙古	107.4658333	38.18916667	鄂托克前旗(火箭)
337	内蒙古	108.7152778	39.81166667	杭锦旗(火箭)
338	内蒙古	108.8269444	38.57888889	乌审旗(火箭)
339	内蒙古	109.7088889	39.56027778	伊金霍洛旗(火箭)
340	内蒙古	110.855	39.68638889	准格尔旗(火箭)
341	内蒙古	111.8975	40.69777778	赛罕区气象局人影办
342	内蒙古	111.1736111	40.72722222	土默特左旗气象局人影办
343	内蒙古	111.3952778	41.07472222	武川县气象局人影办
344	内蒙古	111.6161111	40.85861111	清水河县气象局人影办
345	内蒙古	111.7894444	40.345	和林人影办(城关镇大梁村）
346	内蒙古	111.3630556	40.35055556	托克托县气象局人影办
